"","Kreiskennziffer","Name des Kreises","Jahr","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"3997",8437,"Sigmaringen",1998,130772,0.284462,2,4,2
"3998",8437,"Sigmaringen",1999,130772,0.286551,2,4,2
"3999",8437,"Sigmaringen",2000,130772,0.305173,2,4,2
"4000",8437,"Sigmaringen",2001,130772,0.328452,3,5,2
"4001",8437,"Sigmaringen",2002,130772,0.317714,2,4,2
"4002",8437,"Sigmaringen",2003,130772,0.339947,2,4,2
"4003",8437,"Sigmaringen",2004,130772,0.342021,2,4,2
"4004",8437,"Sigmaringen",2005,130772,0.352012,2,4,2
"4005",8437,"Sigmaringen",2006,130772,0.332135,2,4,2
"4006",8437,"Sigmaringen",2007,130772,0.318116,2,4,2
"4007",8437,"Sigmaringen",2008,130772,0.28978,2,3,2
"4008",8437,"Sigmaringen",2009,130772,0.285632,2,3,2
"4009",8437,"Sigmaringen",2010,130772,0.266994,2,3,2
"4010",8437,"Sigmaringen",2011,130772,0.265602,1,2,1
"4011",8437,"Sigmaringen",2012,130772,0.239117,2,3,2
"4012",8437,"Sigmaringen",2013,130772,0.276773,1,2,1
"4013",8437,"Sigmaringen",2014,130772,0.282775,2,3,2
"4014",8437,"Sigmaringen",2015,130772,0.278135,2,3,2
"4015",9161,"Ingolstadt, Stadt",1998,132438,0.15073,1,1,1
"4016",9161,"Ingolstadt, Stadt",1999,132438,0.166142,1,1,1
"4017",9161,"Ingolstadt, Stadt",2000,132438,0.204114,1,2,1
"4018",9161,"Ingolstadt, Stadt",2001,132438,0.196079,1,2,1
"4019",9161,"Ingolstadt, Stadt",2002,132438,0.224288,2,3,2
"4020",9161,"Ingolstadt, Stadt",2003,132438,0.285335,2,3,2
"4021",9161,"Ingolstadt, Stadt",2004,132438,0.278028,2,3,2
"4022",9161,"Ingolstadt, Stadt",2005,132438,0.287277,2,3,2
"4023",9161,"Ingolstadt, Stadt",2006,132438,0.288098,2,3,2
"4024",9161,"Ingolstadt, Stadt",2007,132438,0.261373,1,2,1
"4025",9161,"Ingolstadt, Stadt",2008,132438,0.249738,1,2,1
"4026",9161,"Ingolstadt, Stadt",2009,132438,0.228352,1,2,1
"4027",9161,"Ingolstadt, Stadt",2010,132438,0.265322,1,2,1
"4028",9161,"Ingolstadt, Stadt",2011,132438,0.274749,2,3,2
"4029",9161,"Ingolstadt, Stadt",2012,132438,0.257361,2,3,2
"4030",9161,"Ingolstadt, Stadt",2013,132438,0.232575,1,2,1
"4031",9161,"Ingolstadt, Stadt",2014,132438,0.25271,1,2,1
"4032",9161,"Ingolstadt, Stadt",2015,132438,0.229187,1,2,1
"4033",9162,"München, Stadt",1998,1450381,0.145579,1,1,1
"4034",9162,"München, Stadt",1999,1450381,0.180524,1,2,1
"4035",9162,"München, Stadt",2000,1450381,0.186034,1,2,1
"4036",9162,"München, Stadt",2001,1450381,0.141377,1,1,1
"4037",9162,"München, Stadt",2002,1450381,0.209062,1,2,1
"4038",9162,"München, Stadt",2003,1450381,0.263123,2,3,2
"4039",9162,"München, Stadt",2004,1450381,0.29881,2,3,2
"4040",9162,"München, Stadt",2005,1450381,0.321385,2,4,2
"4041",9162,"München, Stadt",2006,1450381,0.365902,2,4,2
"4042",9162,"München, Stadt",2007,1450381,0.362477,3,5,2
"4043",9162,"München, Stadt",2008,1450381,0.341747,2,4,2
"4044",9162,"München, Stadt",2009,1450381,0.351957,3,5,2
"4045",9162,"München, Stadt",2010,1450381,0.396495,3,5,2
"4046",9162,"München, Stadt",2011,1450381,0.443009,3,6,2
"4047",9162,"München, Stadt",2012,1450381,0.382022,3,5,2
"4048",9162,"München, Stadt",2013,1450381,0.434909,3,6,2
"4049",9162,"München, Stadt",2014,1450381,0.43547,3,6,2
"4050",9162,"München, Stadt",2015,1450381,0.454267,3,6,2
"4051",9163,"Rosenheim, Stadt",1998,61844,0.314188,2,4,2
"4052",9163,"Rosenheim, Stadt",1999,61844,0.287305,2,4,2
"4053",9163,"Rosenheim, Stadt",2000,61844,0.285044,2,4,2
"4054",9163,"Rosenheim, Stadt",2001,61844,0.31967,2,4,2
"4055",9163,"Rosenheim, Stadt",2002,61844,0.306136,2,4,2
"4056",9163,"Rosenheim, Stadt",2003,61844,0.350535,3,5,2
"4057",9163,"Rosenheim, Stadt",2004,61844,0.329245,2,4,2
"4058",9163,"Rosenheim, Stadt",2005,61844,0.36972,3,5,2
"4059",9163,"Rosenheim, Stadt",2006,61844,0.383524,3,5,2
"4060",9163,"Rosenheim, Stadt",2007,61844,0.379316,3,5,2
"4061",9163,"Rosenheim, Stadt",2008,61844,0.382345,3,5,2
"4062",9163,"Rosenheim, Stadt",2009,61844,0.381636,3,5,2
"4063",9163,"Rosenheim, Stadt",2010,61844,0.394897,3,5,2
"4064",9163,"Rosenheim, Stadt",2011,61844,0.388974,3,5,2
"4065",9163,"Rosenheim, Stadt",2012,61844,0.333482,2,4,2
"4066",9163,"Rosenheim, Stadt",2013,61844,0.399536,3,5,2
"4067",9163,"Rosenheim, Stadt",2014,61844,0.41265,3,5,2
"4068",9163,"Rosenheim, Stadt",2015,61844,0.439045,3,6,2
"4069",9171,"Altötting",1998,108485,0.195898,1,2,1
"4070",9171,"Altötting",1999,108485,0.16808,1,1,1
"4071",9171,"Altötting",2000,108485,0.218911,1,2,1
"4072",9171,"Altötting",2001,108485,0.215022,2,3,2
"4073",9171,"Altötting",2002,108485,0.243326,2,3,2
"4074",9171,"Altötting",2003,108485,0.234434,1,2,1
"4075",9171,"Altötting",2004,108485,0.255461,1,2,1
"4076",9171,"Altötting",2005,108485,0.258649,1,2,1
"4077",9171,"Altötting",2006,108485,0.260532,1,2,1
"4078",9171,"Altötting",2007,108485,0.227072,1,2,1
"4079",9171,"Altötting",2008,108485,0.252547,1,2,1
"4080",9171,"Altötting",2009,108485,0.214502,1,2,1
"4081",9171,"Altötting",2010,108485,0.201137,1,1,1
"4082",9171,"Altötting",2011,108485,0.202644,1,1,1
"4083",9171,"Altötting",2012,108485,0.162665,1,1,1
"4084",9171,"Altötting",2013,108485,0.220299,1,1,1
"4085",9171,"Altötting",2014,108485,0.206959,1,1,1
"4086",9171,"Altötting",2015,108485,0.199508,1,1,1
"4087",9172,"Berchtesgadener Land",1998,103907,0.315989,2,4,2
"4088",9172,"Berchtesgadener Land",1999,103907,0.327065,3,5,2
"4089",9172,"Berchtesgadener Land",2000,103907,0.311468,3,5,2
"4090",9172,"Berchtesgadener Land",2001,103907,0.263279,2,3,2
"4091",9172,"Berchtesgadener Land",2002,103907,0.285398,2,4,2
"4092",9172,"Berchtesgadener Land",2003,103907,0.323007,2,4,2
"4093",9172,"Berchtesgadener Land",2004,103907,0.331327,2,4,2
"4094",9172,"Berchtesgadener Land",2005,103907,0.33099,2,4,2
"4095",9172,"Berchtesgadener Land",2006,103907,0.341003,2,4,2
"4096",9172,"Berchtesgadener Land",2007,103907,0.327898,2,4,2
"4097",9172,"Berchtesgadener Land",2008,103907,0.345043,2,4,2
"4098",9172,"Berchtesgadener Land",2009,103907,0.327562,2,4,2
"4099",9172,"Berchtesgadener Land",2010,103907,0.339342,2,4,2
"4100",9172,"Berchtesgadener Land",2011,103907,0.363826,2,4,2
"4101",9172,"Berchtesgadener Land",2012,103907,0.309121,2,4,2
"4102",9172,"Berchtesgadener Land",2013,103907,0.360271,2,4,2
"4103",9172,"Berchtesgadener Land",2014,103907,0.365849,2,4,2
"4104",9172,"Berchtesgadener Land",2015,103907,0.352533,2,4,2
"4105",9173,"Bad Tölz-Wolfratshausen",1998,124930,0.207854,1,2,1
"4106",9173,"Bad Tölz-Wolfratshausen",1999,124930,0.195349,1,2,1
"4107",9173,"Bad Tölz-Wolfratshausen",2000,124930,0.161499,1,1,1
"4108",9173,"Bad Tölz-Wolfratshausen",2001,124930,0.132715,1,1,1
"4109",9173,"Bad Tölz-Wolfratshausen",2002,124930,0.172243,1,1,1
"4110",9173,"Bad Tölz-Wolfratshausen",2003,124930,0.209523,1,1,1
"4111",9173,"Bad Tölz-Wolfratshausen",2004,124930,0.225081,1,1,1
"4112",9173,"Bad Tölz-Wolfratshausen",2005,124930,0.25397,1,2,1
"4113",9173,"Bad Tölz-Wolfratshausen",2006,124930,0.262253,1,2,1
"4114",9173,"Bad Tölz-Wolfratshausen",2007,124930,0.230301,1,2,1
"4115",9173,"Bad Tölz-Wolfratshausen",2008,124930,0.225617,1,2,1
"4116",9173,"Bad Tölz-Wolfratshausen",2009,124930,0.204193,1,2,1
"4117",9173,"Bad Tölz-Wolfratshausen",2010,124930,0.209,1,2,1
"4118",9173,"Bad Tölz-Wolfratshausen",2011,124930,0.213245,1,1,1
"4119",9173,"Bad Tölz-Wolfratshausen",2012,124930,0.171252,1,1,1
"4120",9173,"Bad Tölz-Wolfratshausen",2013,124930,0.229177,1,2,1
"4121",9173,"Bad Tölz-Wolfratshausen",2014,124930,0.2289,1,1,1
"4122",9173,"Bad Tölz-Wolfratshausen",2015,124930,0.206809,1,1,1
"4123",9174,"Dachau",1998,149370,0.176246,1,2,1
"4124",9174,"Dachau",1999,149370,0.166236,1,1,1
"4125",9174,"Dachau",2000,149370,0.150742,1,1,1
"4126",9174,"Dachau",2001,149370,0.087471,1,1,1
"4127",9174,"Dachau",2002,149370,0.136476,1,1,1
"4128",9174,"Dachau",2003,149370,0.182463,1,1,1
"4129",9174,"Dachau",2004,149370,0.164818,1,1,1
"4130",9174,"Dachau",2005,149370,0.202899,1,1,1
"4131",9174,"Dachau",2006,149370,0.206576,1,1,1
"4132",9174,"Dachau",2007,149370,0.184435,1,1,1
"4133",9174,"Dachau",2008,149370,0.198041,1,1,1
"4134",9174,"Dachau",2009,149370,0.141621,1,1,1
"4135",9174,"Dachau",2010,149370,0.189998,1,1,1
"4136",9174,"Dachau",2011,149370,0.214534,1,1,1
"4137",9174,"Dachau",2012,149370,0.173165,1,1,1
"4138",9174,"Dachau",2013,149370,0.207631,1,1,1
"4139",9174,"Dachau",2014,149370,0.225108,1,1,1
"4140",9174,"Dachau",2015,149370,0.219656,1,1,1
"4141",9175,"Ebersberg",1998,137421,0.128895,1,1,1
"4142",9175,"Ebersberg",1999,137421,0.119986,1,1,1
"4143",9175,"Ebersberg",2000,137421,0.103846,1,1,1
"4144",9175,"Ebersberg",2001,137421,0.08338,1,1,1
"4145",9175,"Ebersberg",2002,137421,0.090293,1,1,1
"4146",9175,"Ebersberg",2003,137421,0.115231,1,1,1
"4147",9175,"Ebersberg",2004,137421,0.15991,1,1,1
"4148",9175,"Ebersberg",2005,137421,0.168447,1,1,1
"4149",9175,"Ebersberg",2006,137421,0.177073,1,1,1
"4150",9175,"Ebersberg",2007,137421,0.159766,1,1,1
"4151",9175,"Ebersberg",2008,137421,0.127974,1,1,1
"4152",9175,"Ebersberg",2009,137421,0.110345,1,1,1
"4153",9175,"Ebersberg",2010,137421,0.132455,1,1,1
"4154",9175,"Ebersberg",2011,137421,0.137034,1,1,1
"4155",9175,"Ebersberg",2012,137421,0.123797,1,1,1
"4156",9175,"Ebersberg",2013,137421,0.152214,1,1,1
"4157",9175,"Ebersberg",2014,137421,0.170615,1,1,1
"4158",9175,"Ebersberg",2015,137421,0.151297,1,1,1
"4159",9176,"Eichstätt",1998,128805,0.21501,1,2,1
"4160",9176,"Eichstätt",1999,128805,0.227088,2,3,2
"4161",9176,"Eichstätt",2000,128805,0.240349,2,3,2
"4162",9176,"Eichstätt",2001,128805,0.241032,2,3,2
"4163",9176,"Eichstätt",2002,128805,0.255839,2,3,2
"4164",9176,"Eichstätt",2003,128805,0.27352,2,3,2
"4165",9176,"Eichstätt",2004,128805,0.293479,2,3,2
"4166",9176,"Eichstätt",2005,128805,0.285051,2,3,2
"4167",9176,"Eichstätt",2006,128805,0.289401,2,3,2
"4168",9176,"Eichstätt",2007,128805,0.26436,2,3,2
"4169",9176,"Eichstätt",2008,128805,0.305832,2,3,2
"4170",9176,"Eichstätt",2009,128805,0.258154,2,3,2
"4171",9176,"Eichstätt",2010,128805,0.265798,2,3,2
"4172",9176,"Eichstätt",2011,128805,0.289456,2,3,2
"4173",9176,"Eichstätt",2012,128805,0.225713,1,2,1
"4174",9176,"Eichstätt",2013,128805,0.267126,1,2,1
"4175",9176,"Eichstätt",2014,128805,0.282275,2,3,2
"4176",9176,"Eichstätt",2015,128805,0.29222,2,3,2
"4177",9177,"Erding",1998,133747,0.177965,1,2,1
"4178",9177,"Erding",1999,133747,0.171795,1,1,1
"4179",9177,"Erding",2000,133747,0.166378,1,2,1
"4180",9177,"Erding",2001,133747,0.1518,1,1,1
"4181",9177,"Erding",2002,133747,0.174772,1,2,1
"4182",9177,"Erding",2003,133747,0.191461,1,1,1
"4183",9177,"Erding",2004,133747,0.195774,1,1,1
"4184",9177,"Erding",2005,133747,0.195729,1,1,1
"4185",9177,"Erding",2006,133747,0.198137,1,1,1
"4186",9177,"Erding",2007,133747,0.193856,1,1,1
"4187",9177,"Erding",2008,133747,0.196039,1,1,1
"4188",9177,"Erding",2009,133747,0.151845,1,1,1
"4189",9177,"Erding",2010,133747,0.169569,1,1,1
"4190",9177,"Erding",2011,133747,0.173294,1,1,1
"4191",9177,"Erding",2012,133747,0.119144,1,1,1
"4192",9177,"Erding",2013,133747,0.180793,1,1,1
"4193",9177,"Erding",2014,133747,0.195721,1,1,1
"4194",9177,"Erding",2015,133747,0.181707,1,1,1
"4195",9178,"Freising",1998,173225,0.088917,1,1,1
"4196",9178,"Freising",1999,173225,0.104416,1,1,1
"4197",9178,"Freising",2000,173225,0.133235,1,1,1
"4198",9178,"Freising",2001,173225,0.133616,1,1,1
"4199",9178,"Freising",2002,173225,0.167854,1,1,1
"4200",9178,"Freising",2003,173225,0.174163,1,1,1
"4201",9178,"Freising",2004,173225,0.194607,1,1,1
"4202",9178,"Freising",2005,173225,0.211091,1,1,1
"4203",9178,"Freising",2006,173225,0.232924,1,2,1
"4204",9178,"Freising",2007,173225,0.217322,1,2,1
"4205",9178,"Freising",2008,173225,0.157198,1,1,1
"4206",9178,"Freising",2009,173225,0.109271,1,1,1
"4207",9178,"Freising",2010,173225,0.13087,1,1,1
"4208",9178,"Freising",2011,173225,0.144313,1,1,1
"4209",9178,"Freising",2012,173225,0.121733,1,1,1
"4210",9178,"Freising",2013,173225,0.185374,1,1,1
"4211",9178,"Freising",2014,173225,0.182689,1,1,1
"4212",9178,"Freising",2015,173225,0.156745,1,1,1
"4213",9179,"Fürstenfeldbruck",1998,213481,0.186847,1,2,1
"4214",9179,"Fürstenfeldbruck",1999,213481,0.197376,1,2,1
"4215",9179,"Fürstenfeldbruck",2000,213481,0.163957,1,1,1
"4216",9179,"Fürstenfeldbruck",2001,213481,0.170194,1,2,1
"4217",9179,"Fürstenfeldbruck",2002,213481,0.200937,1,2,1
"4218",9179,"Fürstenfeldbruck",2003,213481,0.239473,1,2,1
"4219",9179,"Fürstenfeldbruck",2004,213481,0.244023,1,2,1
"4220",9179,"Fürstenfeldbruck",2005,213481,0.269425,1,2,1
"4221",9179,"Fürstenfeldbruck",2006,213481,0.27479,1,2,1
"4222",9179,"Fürstenfeldbruck",2007,213481,0.250799,1,2,1
"4223",9179,"Fürstenfeldbruck",2008,213481,0.235061,1,2,1
"4224",9179,"Fürstenfeldbruck",2009,213481,0.212836,1,2,1
"4225",9179,"Fürstenfeldbruck",2010,213481,0.243183,1,2,1
"4226",9179,"Fürstenfeldbruck",2011,213481,0.24865,1,2,1
"4227",9179,"Fürstenfeldbruck",2012,213481,0.220747,1,2,1
"4228",9179,"Fürstenfeldbruck",2013,213481,0.273243,1,2,1
"4229",9179,"Fürstenfeldbruck",2014,213481,0.270377,1,2,1
"4230",9179,"Fürstenfeldbruck",2015,213481,0.26079,1,2,1
"4231",9180,"Garmisch-Partenkirchen",1998,87385,0.283886,2,4,2
"4232",9180,"Garmisch-Partenkirchen",1999,87385,0.305419,2,4,2
"4233",9180,"Garmisch-Partenkirchen",2000,87385,0.299383,2,4,2
"4234",9180,"Garmisch-Partenkirchen",2001,87385,0.314853,2,4,2
"4235",9180,"Garmisch-Partenkirchen",2002,87385,0.301371,2,4,2
"4236",9180,"Garmisch-Partenkirchen",2003,87385,0.339742,2,4,2
"4237",9180,"Garmisch-Partenkirchen",2004,87385,0.331556,2,4,2
"4238",9180,"Garmisch-Partenkirchen",2005,87385,0.332934,2,4,2
"4239",9180,"Garmisch-Partenkirchen",2006,87385,0.357067,2,4,2
"4240",9180,"Garmisch-Partenkirchen",2007,87385,0.33628,2,4,2
"4241",9180,"Garmisch-Partenkirchen",2008,87385,0.330661,2,4,2
"4242",9180,"Garmisch-Partenkirchen",2009,87385,0.309537,2,4,2
"4243",9180,"Garmisch-Partenkirchen",2010,87385,0.299719,2,3,2
"4244",9180,"Garmisch-Partenkirchen",2011,87385,0.319512,2,3,2
"4245",9180,"Garmisch-Partenkirchen",2012,87385,0.283374,2,3,2
"4246",9180,"Garmisch-Partenkirchen",2013,87385,0.346605,2,4,2
"4247",9180,"Garmisch-Partenkirchen",2014,87385,0.346204,2,4,2
"4248",9180,"Garmisch-Partenkirchen",2015,87385,0.321405,2,3,2
"4249",9181,"Landsberg am Lech",1998,117657,0.196908,1,2,1
"4250",9181,"Landsberg am Lech",1999,117657,0.21825,2,3,2
"4251",9181,"Landsberg am Lech",2000,117657,0.182115,1,2,1
"4252",9181,"Landsberg am Lech",2001,117657,0.16211,1,1,1
"4253",9181,"Landsberg am Lech",2002,117657,0.183168,1,2,1
"4254",9181,"Landsberg am Lech",2003,117657,0.226016,1,2,1
"4255",9181,"Landsberg am Lech",2004,117657,0.264288,1,2,1
"4256",9181,"Landsberg am Lech",2005,117657,0.246683,1,2,1
"4257",9181,"Landsberg am Lech",2006,117657,0.247063,1,2,1
"4258",9181,"Landsberg am Lech",2007,117657,0.215622,1,1,1
"4259",9181,"Landsberg am Lech",2008,117657,0.252395,1,2,1
"4260",9181,"Landsberg am Lech",2009,117657,0.19625,1,1,1
"4261",9181,"Landsberg am Lech",2010,117657,0.215521,1,2,1
"4262",9181,"Landsberg am Lech",2011,117657,0.240716,1,2,1
"4263",9181,"Landsberg am Lech",2012,117657,0.179685,1,1,1
"4264",9181,"Landsberg am Lech",2013,117657,0.216095,1,1,1
"4265",9181,"Landsberg am Lech",2014,117657,0.231789,1,1,1
"4266",9181,"Landsberg am Lech",2015,117657,0.213352,1,1,1
"4267",9182,"Miesbach",1998,98286,0.245736,2,3,2
"4268",9182,"Miesbach",1999,98286,0.232371,2,3,2
"4269",9182,"Miesbach",2000,98286,0.230223,2,3,2
"4270",9182,"Miesbach",2001,98286,0.217567,2,3,2
"4271",9182,"Miesbach",2002,98286,0.249151,2,3,2
"4272",9182,"Miesbach",2003,98286,0.289759,2,3,2
"4273",9182,"Miesbach",2004,98286,0.2945,2,3,2
"4274",9182,"Miesbach",2005,98286,0.248562,1,2,1
"4275",9182,"Miesbach",2006,98286,0.307545,2,3,2
"4276",9182,"Miesbach",2007,98286,0.271305,2,3,2
"4277",9182,"Miesbach",2008,98286,0.271577,2,3,2
"4278",9182,"Miesbach",2009,98286,0.237093,1,2,1
"4279",9182,"Miesbach",2010,98286,0.293406,2,3,2
"4280",9182,"Miesbach",2011,98286,0.279553,2,3,2
"4281",9182,"Miesbach",2012,98286,0.239165,2,3,2
"4282",9182,"Miesbach",2013,98286,0.26916,1,2,1
"4283",9182,"Miesbach",2014,98286,0.28771,2,3,2
"4284",9182,"Miesbach",2015,98286,0.2741,2,3,2
"4285",9183,"Mühldorf a.Inn",1998,112034,0.182231,1,2,1
"4286",9183,"Mühldorf a.Inn",1999,112034,0.183678,1,2,1
"4287",9183,"Mühldorf a.Inn",2000,112034,0.197451,1,2,1
"4288",9183,"Mühldorf a.Inn",2001,112034,0.194473,1,2,1
"4289",9183,"Mühldorf a.Inn",2002,112034,0.1507,1,1,1
"4290",9183,"Mühldorf a.Inn",2003,112034,0.245018,1,2,1
"4291",9183,"Mühldorf a.Inn",2004,112034,0.252374,1,2,1
"4292",9183,"Mühldorf a.Inn",2005,112034,0.260205,1,2,1
"4293",9183,"Mühldorf a.Inn",2006,112034,0.28227,2,3,2
"4294",9183,"Mühldorf a.Inn",2007,112034,0.2578,1,2,1
"4295",9183,"Mühldorf a.Inn",2008,112034,0.271236,2,3,2
"4296",9183,"Mühldorf a.Inn",2009,112034,0.252459,2,3,2
"4297",9183,"Mühldorf a.Inn",2010,112034,0.247985,1,2,1
"4298",9183,"Mühldorf a.Inn",2011,112034,0.249037,1,2,1
"4299",9183,"Mühldorf a.Inn",2012,112034,0.224174,1,2,1
"4300",9183,"Mühldorf a.Inn",2013,112034,0.259111,1,2,1
"4301",9183,"Mühldorf a.Inn",2014,112034,0.26976,1,2,1
"4302",9183,"Mühldorf a.Inn",2015,112034,0.250361,1,2,1
"4303",9184,"München",1998,340003,0.141854,1,1,1
"4304",9184,"München",1999,340003,0.159199,1,1,1
"4305",9184,"München",2000,340003,0.185845,1,2,1
"4306",9184,"München",2001,340003,0.187533,1,2,1
"4307",9184,"München",2002,340003,0.234191,2,3,2
"4308",9184,"München",2003,340003,0.275952,2,3,2
"4309",9184,"München",2004,340003,0.288118,2,3,2
"4310",9184,"München",2005,340003,0.297026,2,3,2
"4311",9184,"München",2006,340003,0.300129,2,3,2
"4312",9184,"München",2007,340003,0.279219,2,3,2
"4313",9184,"München",2008,340003,0.242483,1,2,1
"4314",9184,"München",2009,340003,0.242982,1,2,1
"4315",9184,"München",2010,340003,0.30229,2,3,2
"4316",9184,"München",2011,340003,0.292284,2,3,2
"4317",9184,"München",2012,340003,0.251008,2,3,2
"4318",9184,"München",2013,340003,0.326669,2,3,2
"4319",9184,"München",2014,340003,0.314224,2,3,2
"4320",9184,"München",2015,340003,0.323639,2,3,2
"4321",9185,"Neuburg-Schrobenhausen",1998,94654,0.130411,1,1,1
"4322",9185,"Neuburg-Schrobenhausen",1999,94654,0.158756,1,1,1
"4323",9185,"Neuburg-Schrobenhausen",2000,94654,0.165569,1,2,1
"4324",9185,"Neuburg-Schrobenhausen",2001,94654,0.166386,1,2,1
"4325",9185,"Neuburg-Schrobenhausen",2002,94654,0.204206,1,2,1
"4326",9185,"Neuburg-Schrobenhausen",2003,94654,0.229091,1,2,1
"4327",9185,"Neuburg-Schrobenhausen",2004,94654,0.234312,1,2,1
"4328",9185,"Neuburg-Schrobenhausen",2005,94654,0.223598,1,1,1
"4329",9185,"Neuburg-Schrobenhausen",2006,94654,0.213681,1,1,1
"4330",9185,"Neuburg-Schrobenhausen",2007,94654,0.210191,1,1,1
"4331",9185,"Neuburg-Schrobenhausen",2008,94654,0.237454,1,2,1
"4332",9185,"Neuburg-Schrobenhausen",2009,94654,0.195692,1,1,1
"4333",9185,"Neuburg-Schrobenhausen",2010,94654,0.198489,1,1,1
"4334",9185,"Neuburg-Schrobenhausen",2011,94654,0.240629,1,2,1
"4335",9185,"Neuburg-Schrobenhausen",2012,94654,0.183662,1,1,1
"4336",9185,"Neuburg-Schrobenhausen",2013,94654,0.231929,1,2,1
"4337",9185,"Neuburg-Schrobenhausen",2014,94654,0.239299,1,2,1
"4338",9185,"Neuburg-Schrobenhausen",2015,94654,0.228368,1,2,1
"4339",9186,"Pfaffenhofen a.d.Ilm",1998,124128,0.175687,1,2,1
"4340",9186,"Pfaffenhofen a.d.Ilm",1999,124128,0.183616,1,2,1
"4341",9186,"Pfaffenhofen a.d.Ilm",2000,124128,0.214666,1,2,1
"4342",9186,"Pfaffenhofen a.d.Ilm",2001,124128,0.213669,2,3,2
"4343",9186,"Pfaffenhofen a.d.Ilm",2002,124128,0.217088,1,2,1
"4344",9186,"Pfaffenhofen a.d.Ilm",2003,124128,0.231549,1,2,1
"4345",9186,"Pfaffenhofen a.d.Ilm",2004,124128,0.232367,1,2,1
"4346",9186,"Pfaffenhofen a.d.Ilm",2005,124128,0.233993,1,2,1
"4347",9186,"Pfaffenhofen a.d.Ilm",2006,124128,0.237321,1,2,1
"4348",9186,"Pfaffenhofen a.d.Ilm",2007,124128,0.225524,1,2,1
"4349",9186,"Pfaffenhofen a.d.Ilm",2008,124128,0.225801,1,2,1
"4350",9186,"Pfaffenhofen a.d.Ilm",2009,124128,0.183014,1,1,1
"4351",9186,"Pfaffenhofen a.d.Ilm",2010,124128,0.148834,1,1,1
"4352",9186,"Pfaffenhofen a.d.Ilm",2011,124128,0.161175,1,1,1
"4353",9186,"Pfaffenhofen a.d.Ilm",2012,124128,0.140033,1,1,1
"4354",9186,"Pfaffenhofen a.d.Ilm",2013,124128,0.168911,1,1,1
"4355",9186,"Pfaffenhofen a.d.Ilm",2014,124128,0.188816,1,1,1
"4356",9186,"Pfaffenhofen a.d.Ilm",2015,124128,0.173013,1,1,1
"4357",9187,"Rosenheim",1998,256074,0.232795,2,3,2
"4358",9187,"Rosenheim",1999,256074,0.215176,1,2,1
"4359",9187,"Rosenheim",2000,256074,0.236237,2,3,2
"4360",9187,"Rosenheim",2001,256074,0.218223,2,3,2
"4361",9187,"Rosenheim",2002,256074,0.234333,2,3,2
"4362",9187,"Rosenheim",2003,256074,0.262898,2,3,2
"4363",9187,"Rosenheim",2004,256074,0.277122,2,3,2
"4364",9187,"Rosenheim",2005,256074,0.266913,1,2,1
"4365",9187,"Rosenheim",2006,256074,0.250772,1,2,1
"4366",9187,"Rosenheim",2007,256074,0.216371,1,2,1
"4367",9187,"Rosenheim",2008,256074,0.251338,1,2,1
"4368",9187,"Rosenheim",2009,256074,0.213269,1,2,1
"4369",9187,"Rosenheim",2010,256074,0.256568,1,2,1
"4370",9187,"Rosenheim",2011,256074,0.268341,2,3,2
"4371",9187,"Rosenheim",2012,256074,0.19356,1,2,1
"4372",9187,"Rosenheim",2013,256074,0.24303,1,2,1
"4373",9187,"Rosenheim",2014,256074,0.260269,1,2,1
"4374",9187,"Rosenheim",2015,256074,0.272434,1,2,1
"4375",9188,"Starnberg",1998,133621,0.110951,1,1,1
"4376",9188,"Starnberg",1999,133621,0.118883,1,1,1
"4377",9188,"Starnberg",2000,133621,0.083476,1,1,1
"4378",9188,"Starnberg",2001,133621,0.068798,1,1,1
"4379",9188,"Starnberg",2002,133621,0.134688,1,1,1
"4380",9188,"Starnberg",2003,133621,0.170195,1,1,1
"4381",9188,"Starnberg",2004,133621,0.202364,1,1,1
"4382",9188,"Starnberg",2005,133621,0.21197,1,1,1
"4383",9188,"Starnberg",2006,133621,0.206721,1,1,1
"4384",9188,"Starnberg",2007,133621,0.186022,1,1,1
"4385",9188,"Starnberg",2008,133621,0.172355,1,1,1
"4386",9188,"Starnberg",2009,133621,0.183742,1,1,1
"4387",9188,"Starnberg",2010,133621,0.211308,1,2,1
"4388",9188,"Starnberg",2011,133621,0.221101,1,2,1
"4389",9188,"Starnberg",2012,133621,0.184165,1,2,1
"4390",9188,"Starnberg",2013,133621,0.228812,1,2,1
"4391",9188,"Starnberg",2014,133621,0.251769,1,2,1
"4392",9188,"Starnberg",2015,133621,0.232084,1,2,1
"4393",9189,"Traunstein",1998,174162,0.21601,1,2,1
"4394",9189,"Traunstein",1999,174162,0.22198,2,3,2
"4395",9189,"Traunstein",2000,174162,0.215019,1,2,1
"4396",9189,"Traunstein",2001,174162,0.180189,1,2,1
"4397",9189,"Traunstein",2002,174162,0.214234,1,2,1
"4398",9189,"Traunstein",2003,174162,0.245329,1,2,1
"4399",9189,"Traunstein",2004,174162,0.252976,1,2,1
"4400",9189,"Traunstein",2005,174162,0.273894,2,3,2
"4401",9189,"Traunstein",2006,174162,0.27289,1,2,1
"4402",9189,"Traunstein",2007,174162,0.251156,1,2,1
"4403",9189,"Traunstein",2008,174162,0.262992,1,2,1
"4404",9189,"Traunstein",2009,174162,0.228329,1,2,1
